timestamp_iso,raw_value,adc_corr,torque_nm
2025-10-02T06:34:27.502382,8440528,26241.194,1.185693
2025-10-02T06:34:27.525765,8434581,20294.194,0.916981
2025-10-02T06:34:27.549039,8423813,9526.194,0.430435
2025-10-02T06:34:27.572353,8413376,-910.806,-0.041154
2025-10-02T06:34:27.595055,8401218,-13068.806,-0.590506
2025-10-02T06:34:27.618362,8390059,-24227.806,-1.094719
2025-10-02T06:34:27.641757,8379083,-35203.806,-1.590663
2025-10-02T06:34:27.665118,8370432,-43854.806,-1.981554
2025-10-02T06:34:27.688887,8359808,-54478.806,-2.461593
2025-10-02T06:34:27.710887,8350345,-63941.806,-2.889173
2025-10-02T06:34:27.734603,8341934,-72352.806,-3.269219
2025-10-02T06:34:27.757523,8334323,-79963.806,-3.613117
2025-10-02T06:34:27.781152,8327719,-86567.806,-3.911515
2025-10-02T06:34:27.804182,8326212,-88074.806,-3.979608
2025-10-02T06:34:27.826741,8328665,-85621.806,-3.868771
2025-10-02T06:34:27.849693,8337622,-76664.806,-3.464054
2025-10-02T06:34:27.873720,8348766,-65520.806,-2.960519
2025-10-02T06:34:27.896688,8358547,-55739.806,-2.518570
2025-10-02T06:34:27.920055,8367582,-46704.806,-2.110329
2025-10-02T06:34:27.943365,8378577,-35709.806,-1.613527
2025-10-02T06:34:27.966459,8388076,-26210.806,-1.184320
2025-10-02T06:34:27.989790,8398193,-16093.806,-0.727189
2025-10-02T06:34:28.012207,8409535,-4751.806,-0.214708
2025-10-02T06:34:28.036227,8420760,6473.194,0.292487
2025-10-02T06:34:28.059416,8429493,15206.194,0.687083
2025-10-02T06:34:28.082418,8437301,23014.194,1.039883
2025-10-02T06:34:28.105699,8440724,26437.194,1.194549
2025-10-02T06:34:28.128083,8440799,26512.194,1.197938
2025-10-02T06:34:28.152105,8433327,19040.194,0.860320
2025-10-02T06:34:28.175418,8421992,7705.194,0.348155
2025-10-02T06:34:28.198240,8411177,-3109.806,-0.140515
2025-10-02T06:34:28.221027,8399344,-14942.806,-0.675182
2025-10-02T06:34:28.244734,8388814,-25472.806,-1.150974
2025-10-02T06:34:28.268416,8377784,-36502.806,-1.649358
2025-10-02T06:34:28.290671,8368191,-46095.806,-2.082812
2025-10-02T06:34:28.313573,8358394,-55892.806,-2.525484
2025-10-02T06:34:28.337056,8348510,-65776.806,-2.972086
2025-10-02T06:34:28.359725,8339945,-74341.806,-3.359091
2025-10-02T06:34:28.383226,8332255,-82031.806,-3.706559
2025-10-02T06:34:28.407328,8327534,-86752.806,-3.919874
2025-10-02T06:34:28.430658,8325802,-88484.806,-3.998134
2025-10-02T06:34:28.453011,8329350,-84936.806,-3.837820
2025-10-02T06:34:28.475987,8339294,-74992.806,-3.388506
2025-10-02T06:34:28.499521,8349877,-64409.806,-2.910319
2025-10-02T06:34:28.522630,8359998,-54288.806,-2.453008
2025-10-02T06:34:28.545866,8369079,-45207.806,-2.042688
2025-10-02T06:34:28.569826,8380041,-34245.806,-1.547377
2025-10-02T06:34:28.591937,8389315,-24971.806,-1.128336
2025-10-02T06:34:28.615096,8399484,-14802.806,-0.668856
2025-10-02T06:34:28.639313,8410722,-3564.806,-0.161074
2025-10-02T06:34:28.661636,8422340,8053.194,0.363879
2025-10-02T06:34:28.685689,8431564,17277.194,0.780660
2025-10-02T06:34:28.708708,8437726,23439.194,1.059086
2025-10-02T06:34:28.731839,8441284,26997.194,1.219852
2025-10-02T06:34:28.755213,8440442,26155.194,1.181807
2025-10-02T06:34:28.778332,8432137,17850.194,0.806551
2025-10-02T06:34:28.800865,8420386,6099.194,0.275589
2025-10-02T06:34:28.823866,8409655,-4631.806,-0.209285
2025-10-02T06:34:28.847460,8397803,-16483.806,-0.744811
2025-10-02T06:34:28.870435,8386679,-27607.806,-1.247442
2025-10-02T06:34:28.894139,8376645,-37641.806,-1.700823
2025-10-02T06:34:28.917085,8367057,-47229.806,-2.134051
2025-10-02T06:34:28.940411,8356575,-57711.806,-2.607674
2025-10-02T06:34:28.963448,8347649,-66637.806,-3.010990
2025-10-02T06:34:28.986559,8338870,-75416.806,-3.407664
2025-10-02T06:34:29.010075,8331392,-82894.806,-3.745553
2025-10-02T06:34:29.033060,8326173,-88113.806,-3.981370
2025-10-02T06:34:29.055894,8326335,-87951.806,-3.974051
2025-10-02T06:34:29.079584,8330980,-83306.806,-3.764169
2025-10-02T06:34:29.103099,8340308,-73978.806,-3.342689
2025-10-02T06:34:29.126091,8351650,-62636.806,-2.830207
2025-10-02T06:34:29.149205,8361577,-52709.806,-2.381662
2025-10-02T06:34:29.172133,8370968,-43318.806,-1.957335
2025-10-02T06:34:29.195669,8381215,-33071.806,-1.494330
2025-10-02T06:34:29.219076,8391248,-23038.806,-1.040995
2025-10-02T06:34:29.241553,8401835,-12451.806,-0.562628
2025-10-02T06:34:29.265185,8412925,-1361.806,-0.061532
2025-10-02T06:34:29.287699,8423534,9247.194,0.417829
2025-10-02T06:34:29.311012,8432368,18081.194,0.816988
2025-10-02T06:34:29.334511,8439266,24979.194,1.128670
2025-10-02T06:34:29.357470,8442038,27751.194,1.253921
2025-10-02T06:34:29.381084,8439632,25345.194,1.145208
2025-10-02T06:34:29.404271,8430307,16020.194,0.723863
2025-10-02T06:34:29.427275,8418393,4106.194,0.185536
2025-10-02T06:34:29.450656,8407142,-7144.806,-0.322834
2025-10-02T06:34:29.473675,8395766,-18520.806,-0.836852
2025-10-02T06:34:29.497188,8385364,-28922.806,-1.306860
2025-10-02T06:34:29.520267,8374821,-39465.806,-1.783239
2025-10-02T06:34:29.542645,8365802,-48484.806,-2.190757
2025-10-02T06:34:29.566482,8354593,-59693.806,-2.697229
2025-10-02T06:34:29.589131,8346107,-68179.806,-3.080664
2025-10-02T06:34:29.612237,8336781,-77505.806,-3.502054
2025-10-02T06:34:29.636456,8330295,-83991.806,-3.795120
2025-10-02T06:34:29.659099,8326517,-87769.806,-3.965827
2025-10-02T06:34:29.682100,8326219,-88067.806,-3.979292
2025-10-02T06:34:29.705911,8332663,-81623.806,-3.688124
2025-10-02T06:34:29.728936,8343165,-71121.806,-3.213597
2025-10-02T06:34:29.752495,8353105,-61181.806,-2.764464
2025-10-02T06:34:29.774809,8362501,-51785.806,-2.339911
2025-10-02T06:34:29.797920,8372594,-41692.806,-1.883865
2025-10-02T06:34:29.821698,8382821,-31465.806,-1.421764
2025-10-02T06:34:29.844175,8393621,-20665.806,-0.933772
2025-10-02T06:34:29.868286,8404120,-10166.806,-0.459381
2025-10-02T06:34:29.890799,8414753,466.194,0.021065
2025-10-02T06:34:29.913775,8425648,11361.194,0.513349
2025-10-02T06:34:29.937742,8434580,20293.194,0.916936
2025-10-02T06:34:29.960573,8440056,25769.194,1.164366
2025-10-02T06:34:29.983586,8442017,27730.194,1.252973
2025-10-02T06:34:30.007548,8438223,23936.194,1.081543
2025-10-02T06:34:30.030017,8427875,13588.194,0.613975
2025-10-02T06:34:30.054005,8415804,1517.194,0.068554
2025-10-02T06:34:30.076093,8405983,-8303.806,-0.375203
2025-10-02T06:34:30.099531,8394592,-19694.806,-0.889898
2025-10-02T06:34:30.122837,8383359,-30927.806,-1.397455
2025-10-02T06:34:30.146373,8374251,-40035.806,-1.808994
2025-10-02T06:34:30.169839,8363377,-50909.806,-2.300330
2025-10-02T06:34:30.191994,8353202,-61084.806,-2.760081
2025-10-02T06:34:30.216013,8343914,-70372.806,-3.179754
2025-10-02T06:34:30.238940,8335727,-78559.806,-3.549679
2025-10-02T06:34:30.261895,8328830,-85456.806,-3.861315
2025-10-02T06:34:30.285532,8325487,-88799.806,-4.012367
2025-10-02T06:34:30.308851,8325715,-88571.806,-4.002065
2025-10-02T06:34:30.331613,8332816,-81470.806,-3.681210
2025-10-02T06:34:30.355088,8344584,-69702.806,-3.149480
2025-10-02T06:34:30.378462,8354713,-59573.806,-2.691807
2025-10-02T06:34:30.401324,8364459,-49827.806,-2.251440
2025-10-02T06:34:30.423905,8374378,-39908.806,-1.803256
2025-10-02T06:34:30.447583,8384390,-29896.806,-1.350870
2025-10-02T06:34:30.470619,8393774,-20512.806,-0.926859
2025-10-02T06:34:30.494150,8404853,-9433.806,-0.426261
2025-10-02T06:34:30.517455,8416222,1935.194,0.087441
2025-10-02T06:34:30.540453,8426919,12632.194,0.570778
2025-10-02T06:34:30.563706,8435586,21299.194,0.962392
2025-10-02T06:34:30.586617,8440826,26539.194,1.199158
2025-10-02T06:34:30.610487,8441733,27446.194,1.240140
2025-10-02T06:34:30.632996,8437166,22879.194,1.033783
2025-10-02T06:34:30.656179,8427272,12985.194,0.586728
2025-10-02T06:34:30.679808,8415777,1490.194,0.067334
2025-10-02T06:34:30.702445,8404043,-10243.806,-0.462860
2025-10-02T06:34:30.726001,8393376,-20910.806,-0.944842
2025-10-02T06:34:30.748985,8381827,-32459.806,-1.466677
2025-10-02T06:34:30.771883,8372264,-42022.806,-1.898776
2025-10-02T06:34:30.794964,8362110,-52176.806,-2.357578
2025-10-02T06:34:30.818972,8351805,-62481.806,-2.823204
2025-10-02T06:34:30.841175,8342583,-71703.806,-3.239894
2025-10-02T06:34:30.864627,8334553,-79733.806,-3.602725
2025-10-02T06:34:30.888016,8328602,-85684.806,-3.871618
2025-10-02T06:34:30.911278,8324288,-89998.806,-4.066543
2025-10-02T06:34:30.934579,8326590,-87696.806,-3.962529
2025-10-02T06:34:30.957948,8334904,-79382.806,-3.586865
2025-10-02T06:34:30.980915,8345720,-68566.806,-3.098151
2025-10-02T06:34:31.004305,8355753,-58533.806,-2.644816
2025-10-02T06:34:31.027328,8365526,-48760.806,-2.203228
2025-10-02T06:34:31.050366,8375724,-38562.806,-1.742438
2025-10-02T06:34:31.073660,8386774,-27512.806,-1.243150
2025-10-02T06:34:31.097243,8395843,-18443.806,-0.833372
2025-10-02T06:34:31.120782,8407256,-7030.806,-0.317683
2025-10-02T06:34:31.142612,8418305,4018.194,0.181560
2025-10-02T06:34:31.166627,8429327,15040.194,0.679582
2025-10-02T06:34:31.189186,8436997,22710.194,1.026147
2025-10-02T06:34:31.212193,8441573,27286.194,1.232911
2025-10-02T06:34:31.235823,8441806,27519.194,1.243439
2025-10-02T06:34:31.259353,8436103,21816.194,0.985752
2025-10-02T06:34:31.281996,8425407,11120.194,0.502459
2025-10-02T06:34:31.305729,8413630,-656.806,-0.029677
2025-10-02T06:34:31.329116,8402321,-11965.806,-0.540668
2025-10-02T06:34:31.352242,8390598,-23688.806,-1.070365
2025-10-02T06:34:31.374926,8380012,-34274.806,-1.548687
2025-10-02T06:34:31.397721,8370508,-43778.806,-1.978120
2025-10-02T06:34:31.421720,8360608,-53678.806,-2.425445
2025-10-02T06:34:31.443989,8349945,-64341.806,-2.907247
2025-10-02T06:34:31.468170,8341201,-73085.806,-3.302339
2025-10-02T06:34:31.491152,8333238,-81048.806,-3.662143
2025-10-02T06:34:31.514435,8327255,-87031.806,-3.932481
2025-10-02T06:34:31.537605,8325052,-89234.806,-4.032022
2025-10-02T06:34:31.560952,8327549,-86737.806,-3.919197
2025-10-02T06:34:31.584088,8336444,-77842.806,-3.517281
2025-10-02T06:34:31.606647,8347331,-66955.806,-3.025359
2025-10-02T06:34:31.629626,8357880,-56406.806,-2.548708
2025-10-02T06:34:31.653759,8366797,-47489.806,-2.145799
2025-10-02T06:34:31.676673,8378113,-36173.806,-1.634492
2025-10-02T06:34:31.700131,8388056,-26230.806,-1.185224
2025-10-02T06:34:31.722531,8397969,-16317.806,-0.737310
2025-10-02T06:34:31.746247,8408861,-5425.806,-0.245162
2025-10-02T06:34:31.769258,8420775,6488.194,0.293165
2025-10-02T06:34:31.792420,8430566,16279.194,0.735566
2025-10-02T06:34:31.815297,8437390,23103.194,1.043904
2025-10-02T06:34:31.839100,8441883,27596.194,1.246918
2025-10-02T06:34:31.862105,8442032,27745.194,1.253650
2025-10-02T06:34:31.884711,8434217,19930.194,0.900534
2025-10-02T06:34:31.907965,8423489,9202.194,0.415796
2025-10-02T06:34:31.930958,8412507,-1779.806,-0.080419
2025-10-02T06:34:31.954912,8400436,-13850.806,-0.625840
2025-10-02T06:34:31.978294,8388903,-25383.806,-1.146952
2025-10-02T06:34:32.001307,8378410,-35876.806,-1.621072
2025-10-02T06:34:32.024295,8368672,-45614.806,-2.061078
2025-10-02T06:34:32.046918,8357984,-56302.806,-2.544009
2025-10-02T06:34:32.070359,8348237,-66049.806,-2.984422
2025-10-02T06:34:32.094025,8340045,-74241.806,-3.354572
2025-10-02T06:34:32.116797,8331899,-82387.806,-3.722645
2025-10-02T06:34:32.140419,8325594,-88692.806,-4.007532
2025-10-02T06:34:32.162959,8324537,-89749.806,-4.055292
2025-10-02T06:34:32.187056,8327867,-86419.806,-3.904828
2025-10-02T06:34:32.209178,8337687,-76599.806,-3.461117
2025-10-02T06:34:32.232951,8349526,-64760.806,-2.926179
2025-10-02T06:34:32.256077,8358899,-55387.806,-2.502665
2025-10-02T06:34:32.279460,8368842,-45444.806,-2.053397
2025-10-02T06:34:32.303083,8379259,-35027.806,-1.582711
2025-10-02T06:34:32.326219,8389692,-24594.806,-1.111302
2025-10-02T06:34:32.349338,8399907,-14379.806,-0.649743
2025-10-02T06:34:32.371542,8411257,-3029.806,-0.136900
2025-10-02T06:34:32.395735,8422037,7750.194,0.350188
2025-10-02T06:34:32.418846,8432226,17939.194,0.810572
2025-10-02T06:34:32.441402,8439428,25141.194,1.135990
2025-10-02T06:34:32.465064,8442581,28294.194,1.278457
2025-10-02T06:34:32.488085,8440908,26621.194,1.202863
2025-10-02T06:34:32.511298,8432669,18382.194,0.830589
2025-10-02T06:34:32.535169,8422074,7787.194,0.351860
2025-10-02T06:34:32.557244,8410231,-4055.806,-0.183259
2025-10-02T06:34:32.580623,8398756,-15530.806,-0.701750
2025-10-02T06:34:32.604176,8387722,-26564.806,-1.200315
2025-10-02T06:34:32.627450,8376688,-37598.806,-1.698880
2025-10-02T06:34:32.650685,8367390,-46896.806,-2.119005
2025-10-02T06:34:32.673705,8357024,-57262.806,-2.587386
2025-10-02T06:34:32.696631,8347436,-66850.806,-3.020614
2025-10-02T06:34:32.719776,8338325,-75961.806,-3.432289
2025-10-02T06:34:32.742884,8331084,-83202.806,-3.759470
2025-10-02T06:34:32.766467,8326197,-88089.806,-3.980286
2025-10-02T06:34:32.788462,8324538,-89748.806,-4.055247
2025-10-02T06:34:32.812995,8329345,-84941.806,-3.838045
2025-10-02T06:34:32.835423,8339894,-74392.806,-3.361395
2025-10-02T06:34:32.859253,8350241,-64045.806,-2.893872
2025-10-02T06:34:32.882444,8360034,-54252.806,-2.451381
2025-10-02T06:34:32.905146,8370010,-44276.806,-2.000621
2025-10-02T06:34:32.928425,8380881,-33405.806,-1.509422
2025-10-02T06:34:32.952056,8390872,-23414.806,-1.057984
2025-10-02T06:34:32.974884,8402367,-11919.806,-0.538589
2025-10-02T06:34:32.997793,8412891,-1395.806,-0.063069
2025-10-02T06:34:33.021911,8424343,10056.194,0.454383
2025-10-02T06:34:33.044900,8434078,19791.194,0.894253
2025-10-02T06:34:33.068078,8440844,26557.194,1.199971
2025-10-02T06:34:33.090908,8443097,28810.194,1.301772
2025-10-02T06:34:33.114263,8440781,26494.194,1.197125
2025-10-02T06:34:33.137193,8431325,17038.194,0.769861
2025-10-02T06:34:33.160729,8419741,5454.194,0.246445
2025-10-02T06:34:33.183940,8408506,-5780.806,-0.261202
2025-10-02T06:34:33.206849,8397249,-17037.806,-0.769843
2025-10-02T06:34:33.230258,8386031,-28255.806,-1.276722
2025-10-02T06:34:33.253830,8375511,-38775.806,-1.752062
2025-10-02T06:34:33.276271,8365463,-48823.806,-2.206075
2025-10-02T06:34:33.300138,8355272,-59014.806,-2.666549
2025-10-02T06:34:33.322519,8345445,-68841.806,-3.110576
2025-10-02T06:34:33.345885,8336723,-77563.806,-3.504675
2025-10-02T06:34:33.368823,8328812,-85474.806,-3.862129
2025-10-02T06:34:33.392834,8324532,-89754.806,-4.055518
2025-10-02T06:34:33.415782,8324652,-89634.806,-4.050096
2025-10-02T06:34:33.438380,8330514,-83772.806,-3.785225
2025-10-02T06:34:33.462000,8341448,-72838.806,-3.291179
2025-10-02T06:34:33.485088,8352452,-61834.806,-2.793969
2025-10-02T06:34:33.508428,8361969,-52317.806,-2.363949
2025-10-02T06:34:33.531470,8371783,-42503.806,-1.920509
2025-10-02T06:34:33.554735,8383302,-30984.806,-1.400030
2025-10-02T06:34:33.577762,8392591,-21695.806,-0.980312
2025-10-02T06:34:33.600979,8403527,-10759.806,-0.486175
2025-10-02T06:34:33.624348,8414979,692.194,0.031276
2025-10-02T06:34:33.647495,8426036,11749.194,0.530880
2025-10-02T06:34:33.670515,8435951,21664.194,0.978884
2025-10-02T06:34:33.693860,8441657,27370.194,1.236706
2025-10-02T06:34:33.717033,8442728,28441.194,1.285099
2025-10-02T06:34:33.740043,8438831,24544.194,1.109015
2025-10-02T06:34:33.763594,8429245,14958.194,0.675877
2025-10-02T06:34:33.787253,8418248,3961.194,0.178984
2025-10-02T06:34:33.809910,8406863,-7423.806,-0.335440
2025-10-02T06:34:33.832732,8395267,-19019.806,-0.859399
2025-10-02T06:34:33.856270,8384104,-30182.806,-1.363792
2025-10-02T06:34:33.879394,8374343,-39943.806,-1.804837
2025-10-02T06:34:33.902412,8363547,-50739.806,-2.292648
2025-10-02T06:34:33.925493,8352830,-61456.806,-2.776890
2025-10-02T06:34:33.949497,8344174,-70112.806,-3.168006
2025-10-02T06:34:33.972316,8335126,-79160.806,-3.576834
2025-10-02T06:34:33.995373,8327939,-86347.806,-3.901575
2025-10-02T06:34:34.018320,8324168,-90118.806,-4.071965
2025-10-02T06:34:34.041734,8324586,-89700.806,-4.053078
2025-10-02T06:34:34.065058,8332703,-81583.806,-3.686316
2025-10-02T06:34:34.087902,8342283,-72003.806,-3.253450
2025-10-02T06:34:34.111328,8354220,-60066.806,-2.714083
2025-10-02T06:34:34.134234,8363690,-50596.806,-2.286187
2025-10-02T06:34:34.157407,8373829,-40457.806,-1.828062
2025-10-02T06:34:34.180481,8384881,-29405.806,-1.328684
2025-10-02T06:34:34.203948,8394270,-20016.806,-0.904448
2025-10-02T06:34:34.226990,8405274,-9012.806,-0.407238
2025-10-02T06:34:34.250854,8417251,2964.194,0.133935
2025-10-02T06:34:34.273523,8427876,13589.194,0.614020
2025-10-02T06:34:34.296832,8436089,21802.194,0.985119
2025-10-02T06:34:34.320083,8442286,27999.194,1.265127
2025-10-02T06:34:34.342545,8442851,28564.194,1.290656
2025-10-02T06:34:34.366822,8438675,24388.194,1.101966
2025-10-02T06:34:34.389422,8428253,13966.194,0.631054
2025-10-02T06:34:34.412047,8416353,2066.194,0.093360
2025-10-02T06:34:34.436280,8404917,-9369.806,-0.423369
2025-10-02T06:34:34.459436,8393591,-20695.806,-0.935128
2025-10-02T06:34:34.481526,8382100,-32186.806,-1.454342
2025-10-02T06:34:34.504958,8372904,-41382.806,-1.869858
2025-10-02T06:34:34.527989,8361516,-52770.806,-2.384418
2025-10-02T06:34:34.552086,8351337,-62949.806,-2.844350
2025-10-02T06:34:34.574335,8342627,-71659.806,-3.237906
2025-10-02T06:34:34.598293,8333947,-80339.806,-3.630107
2025-10-02T06:34:34.621307,8327054,-87232.806,-3.941563
2025-10-02T06:34:34.644304,8324033,-90253.806,-4.078065
2025-10-02T06:34:34.667709,8325266,-89020.806,-4.022353
2025-10-02T06:34:34.690714,8333801,-80485.806,-3.636704
2025-10-02T06:34:34.714255,8344365,-69921.806,-3.159376
2025-10-02T06:34:34.737665,8355270,-59016.806,-2.666640
2025-10-02T06:34:34.760104,8364477,-49809.806,-2.250627
2025-10-02T06:34:34.783604,8375557,-38729.806,-1.749983
2025-10-02T06:34:34.806919,8385690,-28596.806,-1.292130
2025-10-02T06:34:34.830135,8396170,-18116.806,-0.818597
2025-10-02T06:34:34.853625,8407606,-6680.806,-0.301868
2025-10-02T06:34:34.876018,8419307,5020.194,0.226835
2025-10-02T06:34:34.899293,8429702,15415.194,0.696526
2025-10-02T06:34:34.922723,8437568,23281.194,1.051947
2025-10-02T06:34:34.946084,8442136,27849.194,1.258349
2025-10-02T06:34:34.969251,8443335,29048.194,1.312526
2025-10-02T06:34:34.992282,8437000,22713.194,1.026282
2025-10-02T06:34:35.014817,8426431,12144.194,0.548728
2025-10-02T06:34:35.038085,8413565,-721.806,-0.032614
2025-10-02T06:34:35.061087,8403355,-10931.806,-0.493947
2025-10-02T06:34:35.085223,8391913,-22373.806,-1.010947
2025-10-02T06:34:35.108011,8380030,-34256.806,-1.547874
2025-10-02T06:34:35.130700,8370181,-44105.806,-1.992895
2025-10-02T06:34:35.154800,8360298,-53988.806,-2.439452
2025-10-02T06:34:35.177256,8349716,-64570.806,-2.917594
2025-10-02T06:34:35.201326,8340778,-73508.806,-3.321452
2025-10-02T06:34:35.223370,8332261,-82025.806,-3.706288
2025-10-02T06:34:35.247561,8325389,-88897.806,-4.016795
2025-10-02T06:34:35.270424,8323515,-90771.806,-4.101471
2025-10-02T06:34:35.293141,8326010,-88276.806,-3.988736
2025-10-02T06:34:35.316300,8335437,-78849.806,-3.562782
2025-10-02T06:34:35.340059,8346295,-67991.806,-3.072170
2025-10-02T06:34:35.362806,8356594,-57692.806,-2.606815
2025-10-02T06:34:35.386541,8366786,-47500.806,-2.146296
2025-10-02T06:34:35.409413,8377201,-37085.806,-1.675700
2025-10-02T06:34:35.432842,8387600,-26686.806,-1.205828
2025-10-02T06:34:35.456117,8397852,-16434.806,-0.742597
2025-10-02T06:34:35.478976,8409378,-4908.806,-0.221801
2025-10-02T06:34:35.502905,8421176,6889.194,0.311284
2025-10-02T06:34:35.524894,8431497,17210.194,0.777633
2025-10-02T06:34:35.548972,8439155,24868.194,1.123655
2025-10-02T06:34:35.572082,8443616,29329.194,1.325222
2025-10-02T06:34:35.594498,8442851,28564.194,1.290656
2025-10-02T06:34:35.618700,8435612,21325.194,0.963566
2025-10-02T06:34:35.641194,8424124,9837.194,0.444488
2025-10-02T06:34:35.664673,8412658,-1628.806,-0.073597
2025-10-02T06:34:35.687394,8400593,-13693.806,-0.618747
2025-10-02T06:34:35.710822,8389116,-25170.806,-1.137328
2025-10-02T06:34:35.734705,8378487,-35799.806,-1.617593
2025-10-02T06:34:35.757042,8368722,-45564.806,-2.058819
2025-10-02T06:34:35.780032,8357928,-56358.806,-2.546539
2025-10-02T06:34:35.803345,8348186,-66100.806,-2.986726
2025-10-02T06:34:35.826822,8339813,-74473.806,-3.365055
2025-10-02T06:34:35.849643,8330836,-83450.806,-3.770676
2025-10-02T06:34:35.873646,8324805,-89481.806,-4.043183
2025-10-02T06:34:35.896035,8323419,-90867.806,-4.105808
2025-10-02T06:34:35.919223,8327173,-87113.806,-3.936186
2025-10-02T06:34:35.942847,8336485,-77801.806,-3.515429
2025-10-02T06:34:35.966116,8348045,-66241.806,-2.993097
2025-10-02T06:34:35.989355,8358355,-55931.806,-2.527246
2025-10-02T06:34:36.011820,8367887,-46399.806,-2.096548
2025-10-02T06:34:36.036118,8379075,-35211.806,-1.591025
2025-10-02T06:34:36.059112,8389414,-24872.806,-1.123863
2025-10-02T06:34:36.082349,8399762,-14524.806,-0.656295
2025-10-02T06:34:36.104659,8411453,-2833.806,-0.128044
2025-10-02T06:34:36.128602,8423383,9096.194,0.411006
2025-10-02T06:34:36.151551,8432949,18662.194,0.843240
2025-10-02T06:34:36.175049,8440239,25952.194,1.172635
2025-10-02T06:34:36.197290,8444088,29801.194,1.346549
2025-10-02T06:34:36.220645,8441984,27697.194,1.251481
2025-10-02T06:34:36.244730,8434267,19980.194,0.902793
2025-10-02T06:34:36.267310,8423271,8984.194,0.405946
2025-10-02T06:34:36.290572,8411528,-2758.806,-0.124655
2025-10-02T06:34:36.313610,8399070,-15216.806,-0.687562
2025-10-02T06:34:36.336906,8387972,-26314.806,-1.189019
2025-10-02T06:34:36.359819,8376979,-37307.806,-1.685731
2025-10-02T06:34:36.383132,8367453,-46833.806,-2.116158
2025-10-02T06:34:36.406390,8356915,-57371.806,-2.592311
2025-10-02T06:34:36.429767,8346965,-67321.806,-3.041896
2025-10-02T06:34:36.452618,8337452,-76834.806,-3.471735
2025-10-02T06:34:36.476250,8329943,-84343.806,-3.811025
2025-10-02T06:34:36.498807,8325201,-89085.806,-4.025290
2025-10-02T06:34:36.522159,8323001,-91285.806,-4.124695
2025-10-02T06:34:36.545877,8327879,-86407.806,-3.904286
2025-10-02T06:34:36.569524,8338420,-75866.806,-3.427997
2025-10-02T06:34:36.591522,8349461,-64825.806,-2.929116
2025-10-02T06:34:36.615226,8359522,-54764.806,-2.474516
2025-10-02T06:34:36.638477,8369393,-44893.806,-2.028500
2025-10-02T06:34:36.662069,8380455,-33831.806,-1.528670
2025-10-02T06:34:36.685093,8390692,-23594.806,-1.066117
2025-10-02T06:34:36.707627,8401783,-12503.806,-0.564977
2025-10-02T06:34:36.730837,8413512,-774.806,-0.035009
2025-10-02T06:34:36.754837,8424763,10476.194,0.473361
2025-10-02T06:34:36.777629,8434290,20003.194,0.903833
2025-10-02T06:34:36.801394,8442076,27789.194,1.255638
2025-10-02T06:34:36.823639,8444721,30434.194,1.375151
2025-10-02T06:34:36.846912,8441562,27275.194,1.232414
2025-10-02T06:34:36.870447,8432610,18323.194,0.827923
2025-10-02T06:34:36.893379,8421320,7033.194,0.317791
2025-10-02T06:34:36.916585,8409101,-5185.806,-0.234318
2025-10-02T06:34:36.940266,8396959,-17327.806,-0.782947
2025-10-02T06:34:36.963130,8387134,-27152.806,-1.226884
2025-10-02T06:34:36.986017,8376010,-38276.806,-1.729515
2025-10-02T06:34:37.010056,8365421,-48865.806,-2.207973
2025-10-02T06:34:37.031838,8354507,-59779.806,-2.701115
2025-10-02T06:34:37.056055,8344773,-69513.806,-3.140940
2025-10-02T06:34:37.079044,8335989,-78297.806,-3.537840
2025-10-02T06:34:37.102578,8328636,-85650.806,-3.870081
2025-10-02T06:34:37.125097,8324031,-90255.806,-4.078155
2025-10-02T06:34:37.148093,8323300,-90986.806,-4.111185
2025-10-02T06:34:37.172277,8330097,-84189.806,-3.804067
2025-10-02T06:34:37.195220,8340171,-74115.806,-3.348879
2025-10-02T06:34:37.218034,8351185,-63101.806,-2.851218
2025-10-02T06:34:37.241238,8360652,-53634.806,-2.423457
2025-10-02T06:34:37.264348,8371263,-43023.806,-1.944005
2025-10-02T06:34:37.287490,8382285,-32001.806,-1.445983
2025-10-02T06:34:37.310966,8392198,-22088.806,-0.998070
2025-10-02T06:34:37.333743,8403544,-10742.806,-0.485407
2025-10-02T06:34:37.357004,8415146,859.194,0.038822
2025-10-02T06:34:37.380020,8426884,12597.194,0.569197
2025-10-02T06:34:37.403620,8436082,21795.194,0.984803
2025-10-02T06:34:37.426861,8442594,28307.194,1.279044
2025-10-02T06:34:37.450002,8444834,30547.194,1.380257
2025-10-02T06:34:37.473079,8440908,26621.194,1.202863
2025-10-02T06:34:37.496007,8430348,16061.194,0.725716
2025-10-02T06:34:37.519859,8419387,5100.194,0.230449
2025-10-02T06:34:37.542515,8407379,-6907.806,-0.312125
2025-10-02T06:34:37.565517,8395568,-18718.806,-0.845798
2025-10-02T06:34:37.588681,8383949,-30337.806,-1.370796
2025-10-02T06:34:37.612541,8374284,-40002.806,-1.807503
2025-10-02T06:34:37.635634,8363569,-50717.806,-2.291654
2025-10-02T06:34:37.658604,8352808,-61478.806,-2.777884
2025-10-02T06:34:37.681542,8342918,-71368.806,-3.224757
2025-10-02T06:34:37.705155,8334548,-79738.806,-3.602951
2025-10-02T06:34:37.728166,8327409,-86877.806,-3.925523
2025-10-02T06:34:37.751633,8323306,-90980.806,-4.110914
2025-10-02T06:34:37.773998,8323507,-90779.806,-4.101832
